player_id,player_name,birthdate,age,nationality,player_role,international_career,year,tournament,team,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2022,IPL 2022,KKR,5,5,0,86,58,17.20,61,140.98,0,1,10,3,1,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2020/21,IPL 2020/21,RCB,12,12,0,268,52,22.33,241,111.20,0,1,28,8,3,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2018,IPL 2018,PBKS,10,9,1,134,46,16.75,100,134.00,0,0,6,8,4,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2017,IPL 2017,GL,13,13,1,299,72,24.91,180,166.11,0,2,25,19,5,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2016,IPL 2016,GL,13,12,2,393,74,39.30,299,131.43,0,5,45,11,3,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2015,IPL 2015,MI,3,3,1,23,10*,11.50,33,69.69,0,0,4,0,0,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2014,IPL 2014,SRH,13,13,2,309,88*,28.09,263,117.49,0,2,31,9,6,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2013,IPL 2013,PWI,14,14,0,456,67,32.57,336,135.71,0,4,54,16,2,0,1,12.25,24,1/11,1/11,49.00,24.0,0,0,0,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2012,IPL 2012,DC,2,2,0,55,30,27.50,51,107.84,0,0,8,0,0,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2011,IPL 2011,DC,6,6,0,47,25,7.83,46,102.17,0,0,3,3,4,0,0,6.50,12,-,-,-,-,0,0,0,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 229d,Australia,Top order Batter,2011 - 2022,2009/10,IPL 2009/10,RR,1,1,0,21,21,21.00,21,100.00,0,0,0,1,0,0,0,4.28,7,-,-,-,-,0,0,0,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2021,IPL 2021,RCB,15,14,4,313,76*,31.30,211,148.34,0,2,23,16,15,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2020/21,IPL 2020/21,RCB,15,14,4,454,73*,45.40,286,158.74,0,5,33,23,10,1,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2019,IPL 2019,RCB,13,13,3,442,82*,44.20,287,154.00,0,5,31,26,6,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2018,IPL 2018,RCB,12,11,2,480,90*,53.33,275,174.54,0,6,39,30,6,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2017,IPL 2017,RCB,9,9,1,216,89*,27.00,163,132.51,0,1,12,16,6,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2016,IPL 2016,RCB,16,16,3,687,129*,52.84,407,168.79,1,6,57,37,19,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2015,IPL 2015,RCB,16,14,3,513,133*,46.63,293,175.08,1,2,60,22,8,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2014,IPL 2014,RCB,14,13,2,395,89*,35.90,249,158.63,0,3,26,24,7,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2013,IPL 2013,RCB,14,14,4,360,64,36.00,219,164.38,0,2,34,15,8,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2012,IPL 2012,RCB,16,13,5,319,64*,39.87,198,161.11,0,3,26,15,4,5,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2011,IPL 2011,RCB,16,13,4,312,65,34.66,243,128.39,0,2,21,14,7,2,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2009/10,IPL 2009/10,DC,7,7,0,111,45,15.85,119,93.27,0,0,7,0,6,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2009,IPL 2009,DC,15,13,4,465,105*,51.66,355,130.98,1,3,39,12,13,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
44936,Abraham Benjamin de Villiers,"February 17, 1984, Pretoria",42y 137d,South Africa,Wicketkeeper Batter,2004 - 2018,2007/08,IPL 2007/08,DC,6,6,1,95,26*,19.00,98,96.93,0,0,5,1,3,0,-,-,-,-,-,-,-,-,-,-,"February 24, 2006","October 29, 2017","February 02, 2005","February 16, 2018"
1287067,Pappanayil Abdul Basith,"October 09, 1998, Ernakulam, Kerala",27y 271d,India,Allrounder,-,2023,IPL 2023,RR,1,1,1,1,1*,-,1,100.00,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,,
56283,Abdur Razzak,"June 15, 1982, Khulna",44y 22d,Bangladesh,Bowler,2004 - 2018,2007/08,IPL 2007/08,RCB,1,1,1,0,0*,-,2,0.00,0,0,0,0,0,0,0,14.50,12,-,-,-,-,0,0,0,"November 28, 2006","August 27, 2014","July 16, 2004","August 25, 2014"
1449085,Abhinandan Singh,"March 30, 1997",29y 99d,India,Bowler,-,2026,IPL 2026,RCB,3,-,-,-,-,-,-,-,-,-,-,-,2,0,3,12.62,58,2/30,2/30,40.66,19.3,0,0,0,,,,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,2024 - 2026,2026,IPL 2026,SRH,15,15,1,563,135*,40.21,275,204.72,1,4,50,43,10,0,0,10.13,29,-,-,-,-,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,2024 - 2026,2025,IPL 2025,SRH,14,13,0,439,141,33.76,227,193.39,1,2,46,28,8,0,0,10.18,66,-,-,-,-,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,2024 - 2026,2024,IPL 2024,SRH,16,16,1,484,75*,32.26,237,204.21,0,3,36,42,7,0,2,7.28,42,2/24,2/24,25.50,21.0,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,2024 - 2026,2023,IPL 2023,SRH,11,11,0,226,67,20.54,157,143.94,0,2,28,6,4,0,2,10.33,72,1/26,1/26,62.00,36.0,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,2024 - 2026,2022,IPL 2022,SRH,14,14,0,426,75,30.42,320,133.12,0,2,47,13,1,0,0,9.50,24,-,-,-,-,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,2024 - 2026,2021,IPL 2021,SRH,8,7,1,98,33,16.33,75,130.66,0,0,7,4,2,0,4,6.40,60,2/4,2/4,16.00,15.0,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,2024 - 2026,2020/21,IPL 2020/21,SRH,8,7,2,71,31,14.20,56,126.78,0,0,6,3,1,0,2,9.10,60,1/15,1/15,45.50,30.0,0,0,0,"July 06, 2024","July 01, 2026",,
1070183,Abhishek Sharma,"September 04, 2000, Amritsar, Punjab",25y 303d,India,Batting Allrounder,2024 - 2026,2019,IPL 2019,SRH,3,3,1,9,5*,4.50,9,100.00,0,0,1,0,1,0,1,10.50,12,1/10,1/10,21.00,12.0,0,0,0,"July 06, 2024","July 01, 2026",,
