player_id,player_name,birthdate,age,nationality,player_role,international_career,year,tournament,team,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2022,IPL 2022,KKR,5,5,0,86,58,17.20,61,140.98,0,1,10,3,1,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2020/21,IPL 2020/21,RCB,12,12,0,268,52,22.33,241,111.20,0,1,28,8,3,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2018,IPL 2018,PBKS,10,9,1,134,46,16.75,100,134.00,0,0,6,8,4,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2017,IPL 2017,GL,13,13,1,299,72,24.91,180,166.11,0,2,25,19,5,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2016,IPL 2016,GL,13,12,2,393,74,39.30,299,131.43,0,5,45,11,3,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2015,IPL 2015,MI,3,3,1,23,10*,11.50,33,69.69,0,0,4,0,0,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2014,IPL 2014,SRH,13,13,2,309,88*,28.09,263,117.49,0,2,31,9,6,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2013,IPL 2013,PWI,14,14,0,456,67,32.57,336,135.71,0,4,54,16,2,0,1,12.25,24,1/11,1/11,49.00,24.0,0,0,0,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2012,IPL 2012,DC,2,2,0,55,30,27.50,51,107.84,0,0,8,0,0,0,-,-,-,-,-,-,-,-,-,-,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2011,IPL 2011,DC,6,6,0,47,25,7.83,46,102.17,0,0,3,3,4,0,0,6.50,12,-,-,-,-,0,0,0,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
5334,Aaron James Finch,"November 17, 1986, Colac, Victoria",39y 231d,Australia,Top order Batter,2011 - 2022,2009/10,IPL 2009/10,RR,1,1,0,21,21,21.00,21,100.00,0,0,0,1,0,0,0,4.28,7,-,-,-,-,0,0,0,"January 12, 2011","October 31, 2022","January 11, 2013","September 11, 2022"
32091,Abhishek Mohan Nayar,"October 08, 1983, Secunderabad, Hyderabad",42y 272d,India,Allrounder,2009 - 2009,2014,IPL 2014,RR,5,4,1,43,23,14.33,47,91.48,0,0,5,1,1,0,-,-,-,-,-,-,-,-,-,-,,,"July 03, 2009","September 30, 2009"
32091,Abhishek Mohan Nayar,"October 08, 1983, Secunderabad, Hyderabad",42y 272d,India,Allrounder,2009 - 2009,2013,IPL 2013,PWI,11,9,3,66,25*,11.00,73,90.41,0,0,5,0,1,0,2,7.37,48,1/15,1/15,29.50,24.0,0,0,0,,,"July 03, 2009","September 30, 2009"
32091,Abhishek Mohan Nayar,"October 08, 1983, Secunderabad, Hyderabad",42y 272d,India,Allrounder,2009 - 2009,2012,IPL 2012,PBKS,4,4,1,45,24,15.00,49,91.83,0,0,2,1,0,0,0,16.00,6,-,-,-,-,0,0,0,,,"July 03, 2009","September 30, 2009"
32091,Abhishek Mohan Nayar,"October 08, 1983, Secunderabad, Hyderabad",42y 272d,India,Allrounder,2009 - 2009,2011,IPL 2011,PBKS,10,9,2,61,17*,8.71,67,91.04,0,0,9,0,2,0,2,9.34,61,1/22,1/22,47.50,30.5,0,0,0,,,"July 03, 2009","September 30, 2009"
32091,Abhishek Mohan Nayar,"October 08, 1983, Secunderabad, Hyderabad",42y 272d,India,Allrounder,2009 - 2009,2009/10,IPL 2009/10,MI,3,3,1,58,27,29.00,51,113.72,0,0,4,2,1,0,-,-,-,-,-,-,-,-,-,-,,,"July 03, 2009","September 30, 2009"
32091,Abhishek Mohan Nayar,"October 08, 1983, Secunderabad, Hyderabad",42y 272d,India,Allrounder,2009 - 2009,2009,IPL 2009,MI,13,11,2,193,35,21.44,152,126.97,0,0,14,7,4,0,4,7.00,72,3/13,3/13,21.00,18.0,0,0,0,,,"July 03, 2009","September 30, 2009"
32091,Abhishek Mohan Nayar,"October 08, 1983, Secunderabad, Hyderabad",42y 272d,India,Allrounder,2009 - 2009,2007/08,IPL 2007/08,MI,14,10,2,206,45*,25.75,138,149.27,0,0,16,9,4,0,1,9.71,42,1/18,1/18,68.00,42.0,0,0,0,,,"July 03, 2009","September 30, 2009"
228430,Abu Nechim Ahmed,"November 05, 1988, Guwahati, Assam",37y 243d,India,Bowler,-,2015,IPL 2015,RCB,3,3,2,10,5*,10.00,5,200.00,0,0,2,0,0,0,1,10.66,72,1/28,1/28,128.00,72.0,0,0,0,,,,
228430,Abu Nechim Ahmed,"November 05, 1988, Guwahati, Assam",37y 243d,India,Bowler,-,2014,IPL 2014,RCB,4,1,1,4,4*,-,1,400.00,0,0,1,0,0,0,3,7.88,86,1/18,1/18,37.66,28.6,0,0,0,,,,
228430,Abu Nechim Ahmed,"November 05, 1988, Guwahati, Assam",37y 243d,India,Bowler,-,2013,IPL 2013,MI,2,-,-,-,-,-,-,-,-,-,-,-,1,0,3,6.42,42,2/27,2/27,15.00,14.0,0,0,0,,,,
228430,Abu Nechim Ahmed,"November 05, 1988, Guwahati, Assam",37y 243d,India,Bowler,-,2012,IPL 2012,MI,1,-,-,-,-,-,-,-,-,-,-,-,0,0,0,8.50,12,-,-,-,-,0,0,0,,,,
228430,Abu Nechim Ahmed,"November 05, 1988, Guwahati, Assam",37y 243d,India,Bowler,-,2011,IPL 2011,MI,6,1,1,18,18*,-,13,138.46,0,0,1,1,1,0,5,8.45,120,2/13,2/13,33.80,24.0,0,0,0,,,,
228430,Abu Nechim Ahmed,"November 05, 1988, Guwahati, Assam",37y 243d,India,Bowler,-,2009/10,IPL 2009/10,MI,1,1,1,4,4*,-,7,57.14,0,0,0,0,0,0,0,13.00,12,-,-,-,-,0,0,0,,,,
450860,Adam Fraser Milne,"April 13, 1992, Palmerston North",34y 85d,New Zealand,Bowler,2010 - 2025,2026,IPL 2026,RR,1,1,1,2,2*,-,2,100.00,0,0,0,0,0,0,0,12.30,20,-,-,-,-,0,0,0,"December 26, 2010","July 26, 2025","November 10, 2012","November 19, 2024"
450860,Adam Fraser Milne,"April 13, 1992, Palmerston North",34y 85d,New Zealand,Bowler,2010 - 2025,2022,IPL 2022,CSK,1,-,-,-,-,-,-,-,-,-,-,-,0,0,0,7.60,15,-,-,-,-,0,0,0,"December 26, 2010","July 26, 2025","November 10, 2012","November 19, 2024"
450860,Adam Fraser Milne,"April 13, 1992, Palmerston North",34y 85d,New Zealand,Bowler,2010 - 2025,2021,IPL 2021,MI,4,3,1,16,15,8.00,17,94.11,0,0,0,1,2,0,3,9.35,84,2/21,2/21,43.66,28.0,0,0,0,"December 26, 2010","July 26, 2025","November 10, 2012","November 19, 2024"
450860,Adam Fraser Milne,"April 13, 1992, Palmerston North",34y 85d,New Zealand,Bowler,2010 - 2025,2017,IPL 2017,RCB,4,3,1,7,5,3.50,12,58.33,0,0,0,0,4,0,3,9.57,84,2/27,2/27,44.66,28.0,0,0,0,"December 26, 2010","July 26, 2025","November 10, 2012","November 19, 2024"
450860,Adam Fraser Milne,"April 13, 1992, Palmerston North",34y 85d,New Zealand,Bowler,2010 - 2025,2016,IPL 2016,RCB,1,-,-,-,-,-,-,-,-,-,-,-,1,0,1,10.75,24,1/43,1/43,43.00,24.0,0,0,0,"December 26, 2010","July 26, 2025","November 10, 2012","November 19, 2024"
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 242d,India,Wicketkeeper,-,2017,IPL 2017,DC,3,3,0,18,18,6.00,23,78.26,0,0,3,0,0,0,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 242d,India,Wicketkeeper,-,2016,IPL 2016,SRH,3,2,0,8,8,4.00,15,53.33,0,0,1,0,1,0,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 242d,India,Wicketkeeper,-,2015,IPL 2015,MI,2,2,0,14,7,7.00,17,82.35,0,0,1,0,1,0,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 242d,India,Wicketkeeper,-,2014,IPL 2014,MI,15,12,4,126,24,15.75,98,128.57,0,0,16,3,0,3,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 242d,India,Wicketkeeper,-,2013,IPL 2013,MI,5,5,0,123,59,24.60,84,146.42,0,1,14,5,0,0,-,-,-,-,-,-,-,-,-,-,,,,
333904,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 242d,India,Wicketkeeper,-,2009/10,IPL 2009/10,MI,7,4,0,50,23,12.50,36,138.88,0,0,5,3,1,2,-,-,-,-,-,-,-,-,-,-,,,,
4498,Aiden Craig Blizzard,"June 27, 1984, Shepparton, Victoria",42y 9d,Australia,Batter,-,2012,IPL 2012,MI,1,1,0,0,0,0.00,3,0.00,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,,,,
4498,Aiden Craig Blizzard,"June 27, 1984, Shepparton, Victoria",42y 9d,Australia,Batter,-,2011,IPL 2011,MI,6,6,0,120,51,20.00,87,137.93,0,1,21,2,4,0,-,-,-,-,-,-,-,-,-,-,,,,
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 31d,India,Top order Batter,2011 - 2023,2026,IPL 2026,KKR,14,14,1,335,67,25.76,248,135.08,0,2,25,18,8,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 31d,India,Top order Batter,2011 - 2023,2025,IPL 2025,KKR,13,12,1,390,61,35.45,264,147.72,0,3,36,20,5,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 31d,India,Top order Batter,2011 - 2023,2024,IPL 2024,CSK,13,12,0,242,45,20.16,196,123.46,0,0,23,7,1,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 31d,India,Top order Batter,2011 - 2023,2023,IPL 2023,CSK,14,11,1,326,71*,32.60,189,172.48,0,2,24,16,8,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 31d,India,Top order Batter,2011 - 2023,2022,IPL 2022,KKR,7,7,0,133,44,19.00,128,103.90,0,0,14,4,3,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
277916,Ajinkya Madhukar Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",38y 31d,India,Top order Batter,2011 - 2023,2021,IPL 2021,DC,2,1,0,8,8,8.00,8,100.00,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,-,"August 31, 2011","August 28, 2016","September 03, 2011","February 16, 2018"
